student,rater,style,org,conv,sent_form
700,8,2,2,2,2
700,9,2,2,2,2
700,10,1,1,2,2
700,11,2,2,2,2
700,12,2,2,2,2
700,13,1,2,2,2
700,14,2,2,2,2
700,15,2,2,3,3
700,16,2,3,3,3
700,17,1,2,2,2
700,18,2,2,2,2
700,19,1,2,1,3
700,20,1,2,3,3
700,21,1,1,1,1
704,1,2,3,3,3
704,2,2,3,3,3
704,3,2,2,3,3
704,4,2,2,3,3
704,5,3,3,3,3
704,6,2,3,3,4
704,7,2,3,3,3
704,8,2,2,2,3
704,9,2,2,2,2
704,10,4,4,3,3
704,11,3,3,3,3
704,12,2,3,3,3
704,13,2,2,2,3
704,14,2,2,3,3
704,15,2,3,3,3
704,16,2,2,3,3
704,17,2,2,2,2
704,18,2,2,2,2
704,19,2,2,3,3
704,20,2,2,4,4
704,21,2,2,2,2
708,1,3,3,3,3
708,2,3,2,3,3
708,3,4,4,4,4
708,4,3,3,3,3
708,5,3,3,2,2
708,6,4,3,3,3
708,7,4,3,3,4
708,8,3,2,2,3
708,9,3,2,2,3
708,10,3,2,3,3
708,11,3,2,3,3
708,12,3,3,3,3
708,13,3,3,3,3
708,14,3,2,3,3
708,15,3,3,2,3
708,16,4,2,2,3
708,17,4,3,3,3
708,18,4,2,2,3
708,19,3,2,3,3
708,20,3,2,2,3
708,21,4,3,3,3
713,1,3,3,3,3
713,2,3,3,3,3
713,3,3,3,3,3
713,4,3,3,3,3
713,5,4,4,3,4
713,6,3,3,3,3
713,7,4,4,4,4
713,8,3,3,3,3
713,9,3,3,3,3
713,10,4,4,3,4
713,11,3,4,4,4
713,12,4,4,3,3
713,13,3,4,3,3
713,14,4,3,4,4
713,15,3,4,3,3
713,16,3,3,3,3
713,17,3,3,4,3
713,18,4,3,3,4
713,19,4,3,4,4
713,20,4,4,3,4
713,21,3,3,4,4
717,1,2,2,2,3
717,2,3,2,3,3
717,3,2,2,2,3
717,4,2,2,3,3
717,5,3,2,3,3
717,6,2,2,3,3
717,7,3,3,3,4
717,8,2,2,2,3
717,9,2,2,2,3
717,10,3,3,3,3
717,11,3,3,3,3
717,12,3,3,3,3
717,13,3,2,3,3
717,14,2,2,3,3
717,15,3,3,3,3
717,16,2,2,3,3
717,17,3,3,3,3
717,18,3,2,3,3
717,19,2,2,2,3
717,20,3,2,2,3
717,21,2,2,3,4
721,1,3,2,3,3
721,2,3,3,3,3
721,3,3,3,3,3
721,4,2,2,3,3
721,5,3,3,3,3
721,6,3,2,3,2
721,7,4,3,3,3
721,8,2,2,3,3
721,9,2,2,3,3
721,10,3,3,3,3
721,11,3,3,3,3
721,12,3,2,3,3
721,13,3,3,3,3
721,14,3,2,2,3
721,15,3,2,3,3
721,16,2,2,3,2
721,17,3,2,3,3
721,18,3,2,3,3
721,19,2,2,3,3
721,20,3,3,3,3
721,21,3,3,3,3
725,1,3,2,2,3
725,2,3,2,3,3
725,3,2,1,1,2
725,4,3,2,3,3
725,5,3,2,2,3
725,6,3,2,2,3
725,7,2,2,2,3
725,8,2,2,2,3
725,9,2,2,3,2
725,10,3,3,3,3
725,11,3,3,3,3
725,12,3,2,3,3
725,13,3,2,2,3
725,14,3,2,3,4
725,15,3,2,2,3
725,16,2,2,2,3
725,17,3,2,3,3
725,18,3,2,2,2
725,19,3,2,3,3
725,20,3,2,2,3
725,21,3,2,3,3
729,1,2,2,2,2
729,2,2,1,1,2
729,3,2,2,2,1
729,4,2,2,2,3
729,5,2,2,2,2
729,6,2,2,2,2
729,7,2,1,2,2
729,8,2,1,2,1
729,9,2,2,2,2
729,10,3,2,2,2
729,11,2,2,2,2
729,12,3,3,3,3
729,13,2,2,2,2
729,14,2,1,1,2
729,15,3,2,2,2
729,16,2,2,3,3
729,17,2,2,2,2
729,18,2,2,2,2
729,19,2,2,3,2
729,20,2,2,2,2
729,21,2,2,2,2
734,1,2,2,2,1
734,2,2,2,2,1
734,3,2,2,2,2
734,4,2,2,2,1
734,5,2,2,2,1
734,6,2,2,3,2
734,7,3,3,3,3
734,8,2,2,2,1
734,9,1,1,2,1
734,10,2,1,2,2
734,11,2,1,1,1
734,12,2,1,2,1
734,13,3,3,2,2
734,14,2,2,2,1
734,15,2,2,2,2
734,16,2,1,2,1
734,17,2,2,3,2
734,18,2,2,2,2
734,19,2,2,2,3
734,20,2,2,2,2
734,21,2,3,3,4
738,1,2,2,1,1
738,2,2,2,1,2
738,3,2,2,2,1
738,4,3,2,2,1
738,5,2,2,1,1
738,6,3,2,2,2
738,7,2,2,1,1
738,8,2,1,1,1
738,9,2,1,1,1
738,10,2,1,2,2
738,11,2,1,1,1
738,12,2,2,2,2
738,13,2,1,1,1
738,14,2,1,2,1
738,15,3,3,2,2
738,16,2,1,1,1
738,17,2,2,2,2
738,18,3,1,1,1
738,19,2,1,1,2
738,20,2,1,1,2
738,21,2,1,1,2
742,1,3,3,3,3
742,2,3,3,3,3
742,3,3,3,3,3
742,4,3,2,3,3
742,5,3,4,4,4
742,6,3,3,3,3
742,7,3,3,3,3
742,8,4,3,3,3
742,9,3,3,3,3
742,10,4,3,3,3
742,11,3,3,3,3
742,12,3,3,3,4
742,13,3,3,3,3
742,14,3,2,3,3
742,15,3,3,3,3
742,16,3,2,3,3
742,17,2,2,3,3
742,18,2,2,2,3
742,19,3,3,4,4
742,20,2,3,3,4
742,21,3,3,3,4
746,1,3,2,3,3
746,2,3,2,3,3
746,3,2,2,2,2
746,4,2,2,3,3
746,5,2,2,3,3
746,6,2,2,3,3
746,7,3,3,4,2
746,8,3,3,3,4
746,9,3,2,3,3
746,10,3,3,3,3
746,11,3,3,3,3
746,12,3,3,3,3
746,13,2,2,3,3
746,14,3,2,3,3
746,15,3,2,3,3
746,16,2,2,3,3
746,17,3,2,3,3
746,18,2,2,2,3
746,19,3,2,3,3
746,20,2,2,3,4
746,21,3,2,3,3
750,1,4,3,3,4
750,2,3,3,3,3
750,3,4,3,3,4
750,4,4,3,4,3
750,5,3,3,3,3
750,6,4,3,4,4
750,7,3,2,3,3
750,8,4,3,4,4
750,9,3,3,3,3
750,10,3,3,4,3
750,11,3,3,3,3
750,12,3,3,3,3
750,13,3,3,3,3
750,14,3,2,3,3
750,15,3,3,3,4
750,16,3,2,3,3
750,17,3,3,3,3
750,18,2,2,3,3
750,19,3,2,3,3
750,20,3,3,3,3
750,21,3,3,4,4
755,1,2,1,2,2
755,2,2,2,1,1
755,3,1,1,1,1
755,4,2,1,2,2
755,5,2,2,2,3
755,6,2,1,2,2
755,7,2,2,2,2
755,8,1,1,1,2
755,9,2,2,2,2
755,10,2,2,3,3
755,11,2,2,2,2
755,12,2,1,2,2
755,13,2,2,2,2
755,14,2,2,1,1
755,15,2,2,2,3
755,16,2,1,2,2
755,17,2,2,2,2
755,18,2,1,2,2
755,19,2,1,2,2
755,20,2,1,2,2
755,21,3,2,2,2
759,1,3,3,3,4
759,2,3,3,3,4
759,3,3,3,3,3
759,4,3,3,3,4
759,5,4,4,3,3
759,6,3,2,3,3
759,7,3,3,3,3
759,8,3,3,4,4
759,9,4,3,3,3
759,10,4,3,3,4
759,11,3,3,3,3
759,12,4,3,3,4
759,13,3,3,2,3
759,14,3,2,4,4
759,15,4,3,4,4
759,16,4,3,3,3
759,17,3,3,3,4
759,18,4,3,3,3
759,19,2,2,3,3
759,20,3,2,3,4
759,21,3,4,4,4
763,1,3,3,3,4
763,2,3,3,3,4
763,3,3,3,3,4
763,4,3,3,3,4
763,5,3,3,4,4
763,6,4,3,4,4
763,7,4,3,4,4
763,8,4,3,3,4
763,9,3,3,4,4
763,10,3,3,3,4
763,11,4,4,4,4
763,12,3,2,3,4
763,13,3,3,3,4
763,14,4,3,4,4
763,15,4,3,3,4
763,16,3,2,3,3
763,17,3,3,4,3
763,18,3,3,3,3
763,19,4,3,4,4
763,20,4,2,3,4
763,21,4,2,3,4
767,1,2,2,2,2
767,2,2,2,2,1
767,3,2,2,2,2
767,4,2,3,2,2
767,5,2,2,2,1
767,6,2,2,2,1
767,7,2,3,2,3
767,8,1,1,1,2
767,9,2,2,2,2
767,10,2,2,2,2
767,11,2,2,2,2
767,12,2,2,3,2
767,13,2,2,2,3
767,14,2,2,2,2
767,15,2,2,2,1
767,16,2,2,2,2
767,17,2,2,2,2
767,18,1,1,2,2
767,19,2,2,3,3
767,20,1,1,1,2
767,21,1,2,3,3
771,1,1,1,1,1
771,2,2,1,1,1
771,3,2,1,1,1
771,4,1,1,1,1
771,5,1,1,1,1
771,6,2,1,2,1
771,7,1,1,1,1
771,8,2,2,2,2
771,9,1,1,2,2
771,10,3,2,2,2
771,11,1,1,1,1
771,12,1,2,2,2
771,13,2,1,1,1
771,14,2,2,2,1
771,15,2,1,1,2
771,16,1,1,1,1
771,17,2,2,2,2
771,18,2,1,1,1
771,19,1,1,2,1
771,20,1,1,1,1
771,21,1,1,2,2
776,1,3,3,3,4
776,2,3,3,3,4
776,3,2,2,2,3
776,4,2,2,3,3
776,5,3,3,3,4
776,6,3,3,3,4
776,7,3,3,3,4
776,8,3,2,2,3
776,9,3,2,3,3
776,10,3,2,2,3
776,11,3,3,3,4
776,12,2,3,3,4
776,13,3,2,3,3
776,14,3,3,3,3
776,15,3,3,2,3
776,16,2,2,3,3
776,17,2,2,3,3
776,18,3,2,2,3
776,19,4,3,3,4
776,20,3,2,3,3
776,21,3,3,3,4
780,1,4,3,3,4
780,2,3,3,3,4
780,3,4,4,4,4
780,4,3,3,3,3
780,5,3,3,4,4
780,6,4,3,3,4
780,7,4,3,3,4
780,8,4,3,3,4
780,9,3,3,3,3
780,10,3,3,3,4
780,11,3,3,3,3
780,12,4,3,3,4
780,13,3,3,3,4
780,14,3,3,4,4
780,15,4,3,3,4
780,16,3,3,3,3
780,17,3,3,4,4
780,18,3,3,3,4
780,19,3,3,3,3
780,20,4,4,4,4
780,21,4,3,3,3
784,1,4,4,4,4
784,2,4,4,4,4
784,3,4,4,4,4
784,4,4,4,4,4
784,5,4,3,4,4
784,6,3,4,4,4
784,7,4,4,4,4
784,8,4,3,4,4
784,9,3,4,4,4
784,10,4,4,4,4
784,11,4,4,4,4
784,12,4,4,4,4
784,13,4,4,3,3
784,14,4,4,4,4
784,15,4,4,4,4
784,16,4,3,4,4
784,17,4,4,4,4
784,18,4,4,3,3
784,19,4,4,4,4
784,20,3,4,4,4
784,21,3,3,3,4
788,1,2,2,3,3
788,2,2,2,2,3
788,3,2,2,3,3
788,4,3,2,3,3
788,5,2,3,3,3
788,6,2,2,3,3
788,7,3,3,3,4
788,8,2,2,3,3
788,9,2,2,3,4
788,10,3,3,4,4
788,11,3,2,3,3
788,12,3,3,4,4
788,13,3,3,3,4
788,14,2,2,3,3
788,15,2,2,3,3
788,16,2,2,3,4
788,17,2,2,3,3
788,18,2,3,3,3
788,19,2,2,3,3
788,20,2,3,3,3
788,21,2,3,3,4
792,1,3,3,3,4
792,2,4,3,4,4
792,3,3,3,3,3
792,4,3,2,3,3
792,5,4,4,3,4
792,6,4,3,3,4
792,7,3,3,3,4
792,8,3,3,3,4
792,9,3,2,2,3
792,10,3,3,4,4
792,11,3,3,3,4
792,12,3,3,3,4
792,13,2,3,2,3
792,14,3,3,3,4
792,15,4,3,3,4
792,16,3,3,3,3
792,17,3,3,4,4
792,18,3,3,3,3
792,19,4,4,3,4
792,20,4,3,3,4
792,21,2,3,4,4
797,1,2,2,2,2
797,2,2,2,2,1
797,3,2,2,2,1
797,4,2,2,2,2
797,5,2,2,2,1
797,6,2,1,2,2
797,7,2,2,3,2
797,8,2,2,2,2
797,9,2,2,3,2
797,10,2,2,3,3
797,11,2,2,2,2
797,12,2,2,3,3
797,13,1,1,1,1
797,14,2,2,3,2
797,15,3,2,2,2
797,16,2,2,2,2
797,17,2,2,3,2
797,18,3,3,2,2
797,19,2,2,2,2
797,20,2,2,3,2
797,21,2,2,3,3
801,1,2,1,2,2
801,2,2,1,2,2
801,3,1,1,1,2
801,4,1,1,2,2
801,5,2,1,2,1
801,6,1,1,2,2
801,7,2,2,2,2
801,8,2,2,2,3
801,9,1,1,2,2
801,10,1,1,2,2
801,11,1,2,2,2
801,12,2,1,2,2
801,13,2,2,2,3
801,14,1,1,1,2
801,15,2,2,2,3
801,16,2,1,2,2
801,17,2,2,2,2
801,18,1,1,2,2
801,19,2,1,2,3
801,20,2,1,2,2
801,21,2,1,1,2
805,1,1,2,2,3
805,2,1,2,2,3
805,3,2,2,2,2
805,4,1,2,2,3
805,5,2,2,2,3
805,6,1,2,2,2
805,7,2,3,2,3
805,8,2,2,2,3
805,9,2,2,2,3
805,10,2,2,3,3
805,11,1,1,2,2
805,12,1,2,3,3
805,13,3,2,2,3
805,14,2,2,3,3
805,15,1,2,2,3
805,16,1,2,2,3
805,17,1,2,3,3
805,18,1,2,2,2
805,19,2,2,2,2
805,20,3,2,2,3
805,21,1,1,2,3
809,1,4,3,3,4
809,2,4,4,4,4
809,3,4,4,3,3
809,4,2,2,2,1
809,5,3,3,3,3
809,6,4,3,3,4
809,7,4,4,3,3
809,8,3,3,3,3
809,9,2,3,3,3
809,10,3,2,3,3
809,11,4,3,3,3
809,12,3,2,3,3
809,13,3,3,3,4
809,14,3,3,3,3
809,15,3,3,3,3
809,16,3,3,3,2
809,17,3,3,3,2
809,18,3,3,3,3
809,19,3,3,3,2
809,20,3,4,3,3
809,21,4,4,4,4
813,1,3,3,3,4
813,2,3,3,3,4
813,3,3,3,3,4
813,4,3,3,3,3
813,5,2,3,3,3
813,6,3,3,3,4
813,7,4,4,3,4
813,8,3,2,2,3
813,9,1,2,3,3
813,10,3,3,4,4
813,11,4,3,4,4
813,12,3,3,4,3
813,13,3,3,3,3
813,14,3,3,3,4
813,15,3,3,3,3
813,16,2,3,3,4
813,17,3,3,3,3
813,18,2,3,3,3
813,19,3,3,3,4
813,20,3,3,3,4
813,21,2,2,3,4
818,1,4,4,4,4
818,2,4,4,4,4
818,3,3,3,4,4
818,4,4,4,4,4
818,5,4,4,4,4
818,6,4,4,4,4
818,7,4,4,4,4
818,8,4,4,4,4
818,9,3,4,3,4
818,10,4,4,4,4
818,11,4,4,4,4
818,12,4,4,4,4
818,13,4,4,4,4
818,14,4,4,4,4
818,15,3,4,4,4
818,16,4,4,4,4
818,17,4,4,4,4
818,18,4,4,4,3
818,19,3,4,4,4
818,20,3,4,4,4
818,21,4,4,4,4
822,1,2,2,3,3
822,2,3,2,3,3
822,3,3,2,3,3
822,4,2,2,3,3
822,5,3,3,2,2
822,6,2,2,3,2
822,7,2,3,3,4
822,8,3,3,3,3
822,9,2,2,3,3
822,10,3,4,4,3
822,11,3,3,3,3
822,12,2,3,3,4
822,13,2,2,3,4
822,14,3,3,4,2
822,15,3,3,3,3
822,16,2,2,3,3
822,17,3,2,3,3
822,18,3,3,3,2
822,19,3,4,4,4
822,20,3,3,3,4
822,21,3,2,3,3
826,1,3,3,3,4
826,2,3,3,3,4
826,3,3,3,4,4
826,4,3,2,3,3
826,5,3,4,4,4
826,6,3,3,4,3
826,7,3,3,3,3
826,8,3,3,3,3
826,9,3,3,3,3
826,10,3,3,3,4
826,11,3,3,3,4
826,12,3,3,3,4
826,13,4,3,3,3
826,14,2,3,3,3
826,15,3,3,3,3
826,16,3,4,3,3
826,17,3,4,4,4
826,18,3,2,3,3
826,19,2,2,2,3
826,20,3,3,3,3
826,21,2,2,3,3
830,1,3,3,3,3
830,2,3,3,3,3
830,3,4,4,4,3
830,4,3,3,3,3
830,5,4,3,3,4
830,6,2,3,3,3
830,7,4,3,4,4
830,8,4,3,3,3
830,9,3,3,3,3
830,10,4,2,3,3
830,11,4,3,3,3
830,12,3,3,3,3
830,13,3,3,3,3
830,14,4,4,4,3
830,15,3,3,3,3
830,16,3,3,3,3
830,17,3,3,4,4
830,18,4,3,4,4
830,19,4,3,4,4
830,20,3,3,3,3
830,21,4,4,4,4
834,1,3,3,4,4
834,2,3,3,3,3
834,3,3,3,4,4
834,4,3,2,3,4
834,5,3,3,3,3
834,6,2,3,3,4
834,7,3,4,3,4
834,8,3,3,3,3
834,9,3,3,3,3
834,10,3,3,3,3
834,11,3,3,3,4
834,12,3,3,3,4
834,13,3,3,3,3
834,14,3,3,3,3
834,15,3,3,3,3
834,16,2,3,3,2
834,17,3,3,3,3
834,18,3,3,3,3
834,19,3,2,3,4
834,20,3,3,2,3
834,21,3,2,3,4
839,1,4,4,4,4
839,2,4,4,4,4
839,3,3,3,4,3
839,4,4,4,4,4
839,5,4,4,4,4
839,6,4,4,4,4
839,7,3,4,4,4
839,8,4,4,4,4
839,9,4,4,4,4
839,10,4,4,4,4
839,11,3,3,3,3
839,12,4,4,4,4
839,13,4,4,4,4
839,14,4,4,4,4
839,15,3,4,4,4
839,16,4,4,4,4
839,17,3,4,4,4
839,18,4,4,4,4
839,19,3,4,4,3
839,20,4,4,4,4
839,21,3,4,4,4
843,1,2,2,2,2
843,2,2,1,2,2
843,3,2,2,3,2
843,4,2,2,2,3
843,5,2,1,1,1
843,6,2,2,3,2
843,7,2,3,2,3
843,8,2,2,2,3
843,9,2,2,2,3
843,10,3,2,3,3
843,11,1,1,2,2
843,12,2,2,2,3
843,13,2,2,2,3
843,14,2,2,2,2
843,15,2,2,3,3
843,16,2,2,2,2
843,17,2,2,2,2
843,18,2,2,2,2
843,19,1,1,3,3
843,20,2,2,2,3
843,21,1,1,2,2
847,1,3,2,3,3
847,2,3,3,3,3
847,3,2,2,3,3
847,4,2,2,3,3
847,5,3,2,3,3
847,6,2,2,3,3
847,7,2,2,3,3
847,8,3,3,3,3
847,9,2,2,3,3
847,10,4,3,3,4
847,11,2,2,3,3
847,12,3,2,3,3
847,13,3,3,3,3
847,14,3,2,3,3
847,15,3,3,3,3
847,16,4,2,3,3
847,17,2,3,3,3
847,18,2,2,2,3
847,19,2,2,3,3
847,20,3,2,2,3
847,21,2,3,3,4
851,1,2,2,1,2
851,2,2,2,1,2
851,3,2,1,1,2
851,4,2,2,2,3
851,5,2,2,1,2
851,6,2,2,1,2
851,7,1,1,1,2
851,8,2,1,1,2
851,9,1,1,1,2
851,10,3,2,2,3
851,11,2,2,1,2
851,12,2,2,1,2
851,13,2,2,1,2
851,14,2,2,1,2
851,15,3,2,2,3
851,16,2,2,2,2
851,17,2,2,1,1
851,18,2,1,2,2
851,19,1,2,2,3
851,20,2,2,1,2
851,21,2,1,2,2
855,1,4,3,3,4
855,2,3,3,3,3
855,3,4,4,4,4
855,4,4,4,3,3
855,5,4,4,4,4
855,6,4,4,4,4
855,7,3,3,4,3
855,8,3,2,4,4
855,9,4,3,3,3
855,10,4,4,4,4
855,11,3,3,4,3
855,12,4,4,4,4
855,13,3,3,3,2
855,14,3,3,4,3
855,15,4,3,3,3
855,16,3,4,3,4
855,17,3,3,4,4
855,18,3,2,3,3
855,19,4,4,4,4
855,20,4,3,3,3
855,21,4,3,4,4
860,1,2,2,2,2
860,2,2,2,2,3
860,3,2,2,2,2
860,4,2,1,2,2
860,5,2,2,2,3
860,6,2,1,2,2
860,7,2,2,2,3
860,8,2,1,2,2
860,9,1,1,2,2
860,10,2,2,2,3
860,11,2,2,2,2
860,12,1,2,2,2
860,13,2,3,2,2
860,14,2,2,2,2
860,15,2,2,3,3
860,16,2,3,2,2
860,17,2,2,2,2
860,18,1,1,2,2
860,19,1,1,3,3
860,20,2,1,2,3
860,21,1,1,2,2
864,1,3,2,3,3
864,2,3,2,3,3
864,3,2,2,3,3
864,4,3,3,3,3
864,5,3,2,3,3
864,6,3,2,3,3
864,7,2,3,3,4
864,8,2,2,2,2
864,9,2,2,3,3
864,10,3,2,3,3
864,11,3,2,3,3
864,12,3,3,3,3
864,13,3,2,3,3
864,14,2,2,3,3
864,15,3,3,3,2
864,16,2,2,3,2
864,17,3,3,3,4
864,18,2,2,2,2
864,19,3,2,4,3
864,20,2,2,3,3
864,21,2,2,3,3
868,1,2,3,3,3
868,2,2,3,3,3
868,3,2,3,2,3
868,4,2,3,3,3
868,5,3,2,1,2
868,6,2,3,3,4
868,7,3,3,3,3
868,8,2,2,2,3
868,9,2,3,2,3
868,10,3,4,3,3
868,11,3,3,3,3
868,12,3,3,3,3
868,13,2,3,3,3
868,14,2,3,3,3
868,15,3,3,3,3
868,16,2,2,3,3
868,17,2,2,2,2
868,18,3,3,3,2
868,19,2,3,3,3
868,20,1,2,2,3
868,21,1,2,2,2
872,1,3,3,3,3
872,2,3,3,3,3
872,3,3,2,3,3
872,4,3,3,2,3
872,5,4,3,3,3
872,6,3,3,3,3
872,7,3,4,4,3
872,8,3,2,2,3
872,9,2,2,3,3
872,10,3,3,3,3
872,11,3,4,3,3
872,12,3,2,3,3
872,13,3,4,3,3
872,14,3,2,3,3
872,15,4,4,3,4
872,16,2,2,2,2
872,17,2,2,3,2
872,18,2,2,2,2
872,19,2,3,3,3
872,20,3,4,3,4
872,21,3,3,3,3
876,1,1,2,2,2
876,2,2,1,2,1
876,3,1,2,1,2
876,4,1,1,2,1
876,5,1,2,2,2
876,6,1,2,2,2
876,7,2,2,1,1
876,8,1,1,2,2
876,9,1,2,2,2
876,10,1,1,2,2
876,11,1,1,2,2
876,12,1,2,2,2
876,13,1,2,2,1
876,14,1,1,1,1
876,15,2,3,2,2
876,16,1,2,2,2
876,17,1,1,1,1
876,18,2,1,2,2
876,19,1,1,2,1
876,20,1,2,2,1
876,21,1,2,2,2
881,1,3,4,4,4
881,2,3,4,4,4
881,3,3,3,4,4
881,4,3,3,4,4
881,5,4,4,4,4
881,6,3,3,4,4
881,7,3,4,3,3
881,8,4,4,4,4
881,9,4,4,4,4
881,10,4,3,4,4
881,11,4,4,3,4
881,12,4,3,4,4
881,13,4,4,4,4
881,14,4,3,4,4
881,15,3,3,3,4
881,16,3,3,3,3
881,17,4,4,4,4
881,18,3,3,3,4
881,19,4,4,4,4
881,20,4,3,3,3
881,21,3,3,4,4
885,1,2,2,2,2
885,2,2,2,2,2
885,3,2,2,3,2
885,4,2,2,3,3
885,5,2,2,2,2
885,6,2,2,2,2
885,7,2,1,2,2
885,8,2,1,1,2
885,9,2,2,2,2
885,10,2,2,2,2
885,11,2,2,2,2
885,12,2,2,2,3
885,13,2,2,3,2
885,14,2,2,2,2
885,15,2,2,2,3
885,16,2,1,2,3
885,17,1,2,2,2
885,18,1,1,2,2
885,19,2,2,2,3
885,20,2,2,2,2
885,21,1,2,2,2
889,1,1,1,2,2
889,2,2,2,2,1
889,3,2,1,2,2
889,4,1,1,2,2
889,5,2,1,2,2
889,6,2,2,2,2
889,7,1,1,1,1
889,8,1,2,2,2
889,9,1,1,2,2
889,10,3,3,3,3
889,11,1,1,1,1
889,12,2,2,2,2
889,13,2,2,2,2
889,14,1,1,1,2
889,15,1,2,2,2
889,16,1,2,2,1
889,17,1,1,2,2
889,18,1,2,1,1
889,19,1,1,1,1
889,20,1,1,1,1
889,21,1,1,2,2
893,1,3,3,3,4
893,2,3,3,3,3
893,3,2,2,3,3
893,4,2,2,3,3
893,5,3,3,3,4
893,6,3,3,4,4
893,7,3,3,3,3
893,8,3,3,3,4
893,9,2,2,3,3
893,10,3,3,3,4
893,11,3,3,3,4
893,12,3,3,3,4
893,13,2,3,3,3
893,14,3,2,3,3
893,15,3,3,4,4
893,16,2,3,3,3
893,17,3,3,4,3
893,18,3,3,3,3
893,19,3,2,3,3
893,20,3,3,3,4
893,21,3,3,3,4
897,1,3,3,4,4
897,2,4,3,4,4
897,3,3,2,3,3
897,4,3,3,3,3
897,5,4,3,3,3
897,6,4,3,4,4
897,7,4,4,3,4
897,8,3,3,3,4
897,9,3,3,3,3
897,10,3,2,4,3
897,11,3,3,3,3
897,12,3,2,3,3
897,13,3,3,3,2
897,14,2,2,4,4
897,15,3,3,3,4
897,16,4,3,3,3
897,17,3,3,4,3
897,18,4,3,4,3
897,19,3,3,3,4
897,20,3,3,4,4
897,21,3,3,3,4
902,1,2,2,2,2
902,2,2,3,3,2
902,3,2,2,3,2
902,4,3,2,2,2
902,5,2,3,3,3
902,6,2,2,3,2
902,7,2,3,2,3
902,8,2,3,3,3
902,9,1,1,2,2
902,10,2,2,2,2
902,11,2,2,2,2
902,12,3,3,3,3
902,13,2,3,2,2
902,14,2,2,2,1
902,15,3,3,3,3
902,16,2,3,3,2
902,17,2,2,2,2
902,18,2,2,3,2
902,19,2,2,3,3
902,20,2,2,2,2
902,21,2,2,2,3
906,1,3,4,4,4
906,2,3,3,4,3
906,3,2,3,3,3
906,4,3,4,4,3
906,5,4,4,4,4
906,6,2,3,3,4
906,7,3,4,3,4
906,8,4,4,4,4
906,9,3,4,3,3
906,10,4,4,4,4
906,11,3,3,3,3
906,12,4,4,4,4
906,13,3,3,3,3
906,14,4,4,4,4
906,15,4,4,4,4
906,16,2,3,3,3
906,17,3,4,4,4
906,18,4,4,4,4
906,19,4,4,4,4
906,20,3,4,4,4
906,21,2,3,3,4
910,1,3,3,3,2
910,2,3,3,2,2
910,3,3,3,3,4
910,4,3,2,2,2
910,5,3,3,2,3
910,6,4,3,3,2
910,7,4,3,3,4
910,8,3,2,3,4
910,9,4,3,2,2
910,10,4,4,3,3
910,11,3,3,2,3
910,12,3,3,2,3
910,13,3,3,2,3
910,14,2,2,3,2
910,15,3,3,2,3
910,16,3,3,2,2
910,17,2,3,3,3
910,18,4,2,2,3
910,19,2,2,3,3
910,20,3,2,2,3
910,21,3,3,2,2
914,1,3,3,3,3
914,2,2,3,3,3
914,3,3,3,3,2
914,4,2,3,3,3
914,5,2,3,3,3
914,6,3,4,4,4
914,7,3,3,3,2
914,8,3,3,4,3
914,9,2,3,3,3
914,10,3,3,3,3
914,11,2,3,3,3
914,12,2,3,3,3
914,13,3,3,3,3
914,14,2,3,3,2
914,15,3,3,3,3
914,16,2,3,3,2
914,17,2,3,3,3
914,18,3,3,3,3
914,19,3,3,3,3
914,20,2,2,3,3
914,21,2,3,3,3
918,1,2,2,2,2
918,2,2,2,1,2
918,3,1,1,1,1
918,4,2,2,2,2
918,5,2,1,2,2
918,6,2,2,2,2
918,7,2,2,2,2
918,8,2,2,2,2
918,9,2,2,2,2
918,10,2,2,2,2
918,11,2,2,2,2
918,12,2,2,2,2
918,13,2,2,2,2
918,14,1,1,1,1
918,15,2,2,2,2
918,16,2,2,2,2
918,17,2,2,2,1
918,18,2,2,2,2
918,19,1,2,1,2
918,20,2,2,2,3
918,21,2,1,1,1
923,1,4,4,4,4
923,2,3,3,3,4
923,3,3,3,4,4
923,4,4,4,4,4
923,5,4,4,3,3
923,6,4,4,4,4
923,7,3,3,4,4
923,8,3,3,4,4
923,9,4,3,3,3
923,10,4,3,3,4
923,11,3,2,3,3
923,12,4,3,3,3
923,13,4,3,3,3
923,14,3,3,4,4
923,15,4,3,3,4
923,16,3,3,3,4
923,17,3,3,4,4
923,18,3,2,2,3
923,19,4,4,4,4
923,20,4,3,4,4
923,21,2,3,4,4
927,1,2,2,2,3
927,2,2,2,3,3
927,3,2,2,2,2
927,4,2,3,2,3
927,5,3,3,2,3
927,6,2,2,3,3
927,7,3,2,3,3
927,8,2,2,2,3
927,9,2,2,2,3
927,10,3,2,3,3
927,11,2,2,2,3
927,12,2,2,2,2
927,13,3,3,2,3
927,14,2,2,3,3
927,15,3,3,2,3
927,16,2,2,2,3
927,17,2,2,3,3
927,18,2,2,2,3
927,19,2,2,2,3
927,20,2,2,2,3
927,21,3,3,3,3
931,1,4,4,4,4
931,2,3,3,3,3
931,3,3,3,3,4
931,4,3,3,4,4
931,5,3,3,4,4
931,6,4,4,4,4
931,7,3,4,3,4
931,8,4,3,3,3
931,9,4,3,3,3
931,10,3,3,4,4
931,11,3,3,3,4
931,12,3,3,3,4
931,13,3,4,4,3
931,14,4,3,4,4
931,15,3,3,3,3
931,16,3,4,4,3
931,17,3,4,4,4
